Site,season,Species,value,City,Long,Lat
CR,JU21,Western gray squirrel,0,oaca,-122.14567601162236,37.75473747299067
DY,AP21,Black bear,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Bobcat,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Brush Rabbit,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,California Ground Squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Coyote,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Deer,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Domestic cat,47,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Domestic dog,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Douglas squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Eastern gray squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Elk,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Fox squirrel,9,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Gray fox,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Mountain lion,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Rabbit,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Raccoon,1,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Red fox,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Stoat,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Striped Skunk,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Virginia opossum,46,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Weasel (cannot ID),0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Western Chipmunks,0,oaca,-122.18298694516211,37.78612625493866
DY,AP21,Western gray squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Black bear,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Bobcat,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Brush Rabbit,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,California Ground Squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Coyote,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Deer,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Domestic cat,26,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Domestic dog,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Douglas squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Eastern gray squirrel,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Elk,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Fox squirrel,8,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Gray fox,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Mountain lion,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Rabbit,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Raccoon,7,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Red fox,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Stoat,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Striped Skunk,1,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Virginia opossum,19,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Weasel (cannot ID),0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Western Chipmunks,0,oaca,-122.18298694516211,37.78612625493866
DY,JU21,Western gray squirrel,0,oaca,-122.18298694516211,37.78612625493866
ED01,AP21,Black bear,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Bobcat,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Brush Rabbit,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,California Ground Squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Coyote,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Deer,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Domestic cat,68,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Domestic dog,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Douglas squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Eastern gray squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Elk,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Fox squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Gray fox,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Mountain lion,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Rabbit,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Raccoon,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Red fox,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Stoat,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Striped Skunk,10,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Virginia opossum,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Weasel (cannot ID),0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Western Chipmunks,0,lbca,-117.98770203485851,33.804787626724554
ED01,AP21,Western gray squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Black bear,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Bobcat,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Brush Rabbit,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,California Ground Squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Coyote,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Deer,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Domestic cat,6,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Domestic dog,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Douglas squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Eastern gray squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Elk,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Fox squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Gray fox,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Mountain lion,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Rabbit,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Raccoon,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Red fox,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Stoat,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Striped Skunk,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Virginia opossum,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Weasel (cannot ID),0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Western Chipmunks,0,lbca,-117.98770203485851,33.804787626724554
ED01,JU21,Western gray squirrel,0,lbca,-117.98770203485851,33.804787626724554
ED06,AP21,Black bear,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Bobcat,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Brush Rabbit,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,California Ground Squirrel,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Coyote,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Deer,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Domestic cat,80,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Domestic dog,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Douglas squirrel,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Eastern gray squirrel,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Elk,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Fox squirrel,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Gray fox,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Mountain lion,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Rabbit,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Raccoon,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Red fox,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Stoat,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Striped Skunk,5,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Virginia opossum,12,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Weasel (cannot ID),0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Western Chipmunks,0,lbca,-117.86499394691326,33.813104579469865
ED06,AP21,Western gray squirrel,0,lbca,-117.86499394691326,33.813104579469865
G-CLP3,AP21,Black bear,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Bobcat,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Brush Rabbit,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,California Ground Squirrel,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Coyote,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Deer,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Domestic cat,1,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Domestic dog,49,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Douglas squirrel,1,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Eastern gray squirrel,36,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Elk,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Fox squirrel,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Gray fox,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Mountain lion,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Rabbit,11,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Raccoon,9,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Red fox,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Stoat,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Striped Skunk,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Virginia opossum,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Weasel (cannot ID),0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Western Chipmunks,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,AP21,Western gray squirrel,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Black bear,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Bobcat,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Brush Rabbit,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,California Ground Squirrel,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Coyote,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Deer,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Domestic cat,8,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Domestic dog,21,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Douglas squirrel,18,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Eastern gray squirrel,5,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Elk,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Fox squirrel,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Gray fox,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Mountain lion,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Rabbit,122,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Raccoon,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Red fox,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Stoat,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Striped Skunk,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Virginia opossum,5,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Weasel (cannot ID),0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Western Chipmunks,0,tawa,-122.51054008250264,47.24624781414887
G-CLP3,JU21,Western gray squirrel,0,tawa,-122.51054008250264,47.24624781414887
G-IP,OC20,Black bear,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Bobcat,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Brush Rabbit,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,California Ground Squirrel,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Coyote,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Deer,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Domestic cat,4,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Domestic dog,2,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Douglas squirrel,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Eastern gray squirrel,21,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Elk,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Fox squirrel,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Gray fox,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Mountain lion,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Rabbit,4,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Raccoon,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Red fox,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Stoat,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Striped Skunk,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Virginia opossum,1,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Weasel (cannot ID),0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Western Chipmunks,0,tawa,-122.46304982780435,47.235659943921206
G-IP,OC20,Western gray squirrel,0,tawa,-122.46304982780435,47.235659943921206
G-JP,AP21,Black bear,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Bobcat,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Brush Rabbit,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,California Ground Squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Coyote,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Deer,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Domestic cat,2,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Domestic dog,64,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Douglas squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Eastern gray squirrel,367,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Elk,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Fox squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Gray fox,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Mountain lion,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Rabbit,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Raccoon,16,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Red fox,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Stoat,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Striped Skunk,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Virginia opossum,1,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Weasel (cannot ID),0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Western Chipmunks,0,tawa,-122.48980021466647,47.25733785038378
G-JP,AP21,Western gray squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Black bear,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Bobcat,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Brush Rabbit,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,California Ground Squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Coyote,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Deer,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Domestic cat,6,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Domestic dog,44,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Douglas squirrel,1,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Eastern gray squirrel,407,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Elk,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Fox squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Gray fox,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Mountain lion,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Rabbit,4,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Raccoon,13,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Red fox,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Stoat,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Striped Skunk,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Virginia opossum,7,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Weasel (cannot ID),0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Western Chipmunks,0,tawa,-122.48980021466647,47.25733785038378
G-JP,JA21,Western gray squirrel,0,tawa,-122.48980021466647,47.25733785038378
G-WLP2,JA21,Black bear,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Bobcat,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Brush Rabbit,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,California Ground Squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Coyote,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Deer,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Domestic cat,13,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Domestic dog,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Douglas squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Eastern gray squirrel,8,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Elk,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Fox squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Gray fox,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Mountain lion,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Rabbit,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Raccoon,54,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Red fox,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Stoat,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Striped Skunk,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Virginia opossum,14,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Weasel (cannot ID),0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Western Chipmunks,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JA21,Western gray squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Black bear,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Bobcat,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Brush Rabbit,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,California Ground Squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Coyote,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Deer,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Domestic cat,1,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Domestic dog,1,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Douglas squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Eastern gray squirrel,11,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Elk,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Fox squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Gray fox,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Mountain lion,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Rabbit,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Raccoon,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Red fox,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Stoat,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Striped Skunk,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Virginia opossum,5,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Weasel (cannot ID),0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Western Chipmunks,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,JU21,Western gray squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Black bear,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Bobcat,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Brush Rabbit,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,California Ground Squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Coyote,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Deer,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Domestic cat,6,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Domestic dog,1,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Douglas squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Eastern gray squirrel,24,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Elk,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Fox squirrel,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Gray fox,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Mountain lion,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Rabbit,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Raccoon,22,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Red fox,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Stoat,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Striped Skunk,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Virginia opossum,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Weasel (cannot ID),0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Western Chipmunks,0,tawa,-122.47154011345285,47.177650308061786
G-WLP2,OC20,Western gray squirrel,0,tawa,-122.47154011345285,47.177650308061786
MA,AP21,Black bear,0,oaca,-122.19667933091584,37.72322142384811
MA,AP21,Bobcat,0,oaca,-122.19667933091584,37.72322142384811
